year,month,day,births,day_of_year,day_of_week
1982,8,30,10963,243,1
1982,8,31,11505,244,2
1982,9,1,11118,245,3
1982,9,2,11081,246,4
1982,9,3,11475,247,5
1982,9,4,9579,248,6
1982,9,5,9158,249,7
1982,9,6,9262,250,1
1982,9,7,11342,251,2
1982,9,8,11455,252,3
1982,9,9,11395,253,4
1982,9,10,11917,254,5
1982,9,11,9695,255,6
1982,9,12,9660,256,7
1982,9,13,11343,257,1
1982,9,14,11725,258,2
1982,9,15,11359,259,3
1982,9,16,11578,260,4
1982,9,17,11736,261,5
1982,9,18,9577,262,6
1982,9,19,9552,263,7
1982,9,20,11596,264,1
1982,9,21,11791,265,2
1982,9,22,11530,266,3
1982,9,23,11551,267,4
1982,9,24,11480,268,5
1982,9,25,9792,269,6
1982,9,26,9425,270,7
1982,9,27,11538,271,1
1982,9,28,11674,272,2
1982,9,29,11402,273,3
1982,9,30,11269,274,4
1982,10,1,11297,275,5
1982,10,2,9603,276,6
1982,10,3,9188,277,7
1982,10,4,11176,278,1
1982,10,5,11205,279,2
1982,10,6,11143,280,3
1982,10,7,10945,281,4
1982,10,8,11065,282,5
1982,10,9,9196,283,6
1982,10,10,8879,284,7
1982,10,11,10327,285,1
1982,10,12,10989,286,2
1982,10,13,10316,287,3
1982,10,14,10722,288,4
1982,10,15,10510,289,5
1982,10,16,8894,290,6
1982,10,17,8582,291,7
1982,10,18,10417,292,1
1982,10,19,10945,293,2
1982,10,20,10440,294,3
1982,10,21,10444,295,4
1982,10,22,10432,296,5
1982,10,23,8980,297,6
1982,10,24,8655,298,7
1982,10,25,10341,299,1
1982,10,26,10681,300,2
1982,10,27,10372,301,3
1982,10,28,10503,302,4
1982,10,29,10514,303,5
1982,10,30,8723,304,6
1982,10,31,8876,305,7
1982,11,1,10350,306,1
1982,11,2,10667,307,2
1982,11,3,10265,308,3
1982,11,4,10449,309,4
1982,11,5,10441,310,5
1982,11,6,8758,311,6
1982,11,7,8657,312,7
1982,11,8,10429,313,1
1982,11,9,10737,314,2
1982,11,10,10578,315,3
1982,11,11,10418,316,4
1982,11,12,10490,317,5
1982,11,13,8826,318,6
1982,11,14,8108,319,7
1982,11,15,10414,320,1
1982,11,16,10442,321,2
1982,11,17,10361,322,3
1982,11,18,10394,323,4
1982,11,19,10621,324,5
1982,11,20,8900,325,6
1982,11,21,8434,326,7
1982,11,22,10481,327,1
1982,11,23,10810,328,2
1982,11,24,10307,329,3
1982,11,25,8045,330,4
1982,11,26,9239,331,5
1982,11,27,8558,332,6
1982,11,28,8528,333,7
1982,11,29,10540,334,1
1982,11,30,11074,335,2
1982,12,1,10432,336,3
1982,12,2,10056,337,4
1982,12,3,10139,338,5
1982,12,4,8595,339,6
1982,12,5,8444,340,7
1982,12,6,10066,341,1
1982,12,7,10227,342,2
1982,12,8,10113,343,3
1982,12,9,9920,344,4
1982,12,10,10016,345,5
1982,12,11,8605,346,6
1982,12,12,8275,347,7
1982,12,13,10015,348,1
1982,12,14,10700,349,2
1982,12,15,10388,350,3
1982,12,16,10632,351,4
1982,12,17,10619,352,5
1982,12,18,8502,353,6
1982,12,19,8394,354,7
1982,12,20,10681,355,1
1982,12,21,10661,356,2
1982,12,22,9901,357,3
1982,12,23,9250,358,4
1982,12,24,8186,359,5
1982,12,25,7825,360,6
1982,12,26,7953,361,7
1982,12,27,10227,362,1
1982,12,28,10673,363,2
1982,12,29,10841,364,3
1982,12,30,10886,365,4
1982,12,31,9277,366,5
1983,1,1,8174,1,6
1983,1,2,8085,2,7
1983,1,3,9523,3,1
1983,1,4,10094,4,2
1983,1,5,9966,5,3
1983,1,6,9990,6,4
1983,1,7,9947,7,5
1983,1,8,8525,8,6
1983,1,9,8287,9,7
1983,1,10,9930,10,1
1983,1,11,10337,11,2
1983,1,12,10273,12,3
1983,1,13,10190,13,4
1983,1,14,10244,14,5
1983,1,15,8784,15,6
1983,1,16,8382,16,7
1983,1,17,10131,17,1
1983,1,18,10482,18,2
1983,1,19,9950,19,3
1983,1,20,10154,20,4
1983,1,21,10306,21,5
1983,1,22,8798,22,6
1983,1,23,8600,23,7
1983,1,24,10091,24,1
1983,1,25,10368,25,2
1983,1,26,10272,26,3
1983,1,27,10302,27,4
1983,1,28,10210,28,5
1983,1,29,8757,29,6
1983,1,30,8711,30,7
1983,1,31,10148,31,1
1983,2,1,10579,32,2
1983,2,2,10160,33,3
1983,2,3,10396,34,4
1983,2,4,10196,35,5
1983,2,5,8479,36,6
1983,2,6,8495,37,7
1983,2,7,10232,38,1
1983,2,8,10603,39,2
1983,2,9,10127,40,3
1983,2,10,10261,41,4
1983,2,11,10501,42,5
1983,2,12,8829,43,6
1983,2,13,8558,44,7
1983,2,14,10598,45,1
1983,2,15,10572,46,2
1983,2,16,10519,47,3
1983,2,17,10509,48,4
1983,2,18,10427,49,5
1983,2,19,8846,50,6
1983,2,20,8522,51,7
1983,2,21,10020,52,1
1983,2,22,10471,53,2
1983,2,23,10676,54,3
1983,2,24,10610,55,4
1983,2,25,10498,56,5
1983,2,26,8869,57,6
1983,2,27,8460,58,7
1983,2,28,10254,59,1
1983,3,1,10669,61,2
1983,3,2,10674,62,3
1983,3,3,10562,63,4
1983,3,4,10645,64,5
1983,3,5,9035,65,6
1983,3,6,8570,66,7
1983,3,7,10353,67,1
1983,3,8,10702,68,2
1983,3,9,10322,69,3
1983,3,10,10348,70,4
1983,3,11,10351,71,5
1983,3,12,8754,72,6
1983,3,13,8432,73,7
1983,3,14,10434,74,1
1983,3,15,10839,75,2
1983,3,16,10251,76,3
1983,3,17,10524,77,4
1983,3,18,10827,78,5
1983,3,19,8776,79,6
1983,3,20,8524,80,7
1983,3,21,10433,81,1
1983,3,22,10692,82,2
1983,3,23,10230,83,3
1983,3,24,10215,84,4
1983,3,25,10512,85,5
1983,3,26,8736,86,6
1983,3,27,8475,87,7
1983,3,28,10251,88,1
1983,3,29,10811,89,2
1983,3,30,10649,90,3
1983,3,31,10613,91,4
1983,4,1,9982,92,5
1983,4,2,8772,93,6
1983,4,3,8354,94,7
1983,4,4,10207,95,1
1983,4,5,10759,96,2
1983,4,6,10448,97,3
1983,4,7,10659,98,4
1983,4,8,10558,99,5
1983,4,9,8785,100,6
1983,4,10,8485,101,7
1983,4,11,10298,102,1
1983,4,12,10574,103,2
1983,4,13,10112,104,3
1983,4,14,10196,105,4
1983,4,15,10339,106,5
1983,4,16,8623,107,6
1983,4,17,8364,108,7
1983,4,18,10217,109,1
1983,4,19,10409,110,2
1983,4,20,10371,111,3
1983,4,21,10201,112,4
1983,4,22,10268,113,5
1983,4,23,8704,114,6
1983,4,24,7950,115,7
1983,4,25,10371,116,1
1983,4,26,10592,117,2
1983,4,27,10412,118,3
1983,4,28,10435,119,4
1983,4,29,10279,120,5
1983,4,30,8479,121,6
1983,5,1,8170,122,7
1983,5,2,10114,123,1
1983,5,3,10637,124,2
1983,5,4,10216,125,3
1983,5,5,10505,126,4
1983,5,6,10277,127,5
1983,5,7,8649,128,6
1983,5,8,8412,129,7
1983,5,9,9982,130,1
1983,5,10,10328,131,2
1983,5,11,10174,132,3
1983,5,12,10306,133,4
1983,5,13,10090,134,5
1983,5,14,8741,135,6
1983,5,15,8464,136,7
1983,5,16,10424,137,1
1983,5,17,10401,138,2
1983,5,18,10196,139,3
1983,5,19,10506,140,4
1983,5,20,10513,141,5
1983,5,21,8950,142,6
1983,5,22,8368,143,7
1983,5,23,10419,144,1
1983,5,24,10971,145,2
1983,5,25,10574,146,3
1983,5,26,10358,147,4
1983,5,27,10476,148,5
1983,5,28,8757,149,6
1983,5,29,8547,150,7
1983,5,30,8687,151,1
1983,5,31,10320,152,2
1983,6,1,10800,153,3
1983,6,2,10516,154,4
1983,6,3,10664,155,5
1983,6,4,9012,156,6
1983,6,5,8574,157,7
1983,6,6,10371,158,1
1983,6,7,10633,159,2
1983,6,8,10375,160,3
1983,6,9,10499,161,4
1983,6,10,10652,162,5
1983,6,11,8957,163,6
1983,6,12,8547,164,7
1983,6,13,10464,165,1
1983,6,14,10986,166,2
1983,6,15,10422,167,3
1983,6,16,10527,168,4
1983,6,17,10785,169,5
1983,6,18,8709,170,6
1983,6,19,8589,171,7
1983,6,20,10498,172,1
1983,6,21,10751,173,2
1983,6,22,10418,174,3
1983,6,23,10790,175,4
1983,6,24,10688,176,5
1983,6,25,9068,177,6
1983,6,26,8661,178,7
1983,6,27,10634,179,1
1983,6,28,11088,180,2
1983,6,29,10784,181,3
1983,6,30,10760,182,4
1983,7,1,10913,183,5
1983,7,2,9075,184,6
1983,7,3,8648,185,7
1983,7,4,8943,186,1
1983,7,5,10491,187,2
1983,7,6,11119,188,3
1983,7,7,11130,189,4
1983,7,8,10871,190,5
1983,7,9,9055,191,6
1983,7,10,8838,192,7
1983,7,11,10664,193,1
1983,7,12,11254,194,2
1983,7,13,11037,195,3
1983,7,14,11036,196,4
1983,7,15,11166,197,5
1983,7,16,9220,198,6
1983,7,17,8940,199,7
1983,7,18,10767,200,1
1983,7,19,11040,201,2
1983,7,20,11099,202,3
1983,7,21,11072,203,4
1983,7,22,11043,204,5
1983,7,23,9155,205,6
1983,7,24,8993,206,7
1983,7,25,10653,207,1
1983,7,26,11033,208,2
1983,7,27,10839,209,3
1983,7,28,11037,210,4
1983,7,29,11025,211,5
1983,7,30,9164,212,6
1983,7,31,8970,213,7
1983,8,1,10610,214,1
1983,8,2,11046,215,2
1983,8,3,10953,216,3
1983,8,4,10720,217,4
1983,8,5,11016,218,5
1983,8,6,9232,219,6
1983,8,7,9256,220,7
1983,8,8,10795,221,1
1983,8,9,11139,222,2
1983,8,10,11022,223,3
1983,8,11,10789,224,4
1983,8,12,10966,225,5
1983,8,13,9158,226,6
1983,8,14,8830,227,7
1983,8,15,10663,228,1
1983,8,16,11270,229,2
1983,8,17,11012,230,3
1983,8,18,11135,231,4
1983,8,19,11219,232,5
1983,8,20,9260,233,6
1983,8,21,9142,234,7
1983,8,22,10633,235,1
1983,8,23,11153,236,2
1983,8,24,10815,237,3
1983,8,25,10724,238,4
1983,8,26,10839,239,5
1983,8,27,9242,240,6
1983,8,28,9009,241,7
1983,8,29,10812,242,1
1983,8,30,11131,243,2
1983,8,31,10805,244,3
1983,9,1,10747,245,4
1983,9,2,10907,246,5
1983,9,3,9151,247,6
1983,9,4,8806,248,7
1983,9,5,8749,249,1
1983,9,6,10995,250,2
1983,9,7,11348,251,3
1983,9,8,11052,252,4
1983,9,9,11099,253,5
1983,9,10,9536,254,6
1983,9,11,9048,255,7
1983,9,12,10898,256,1
1983,9,13,11216,257,2
1983,9,14,11183,258,3
1983,9,15,10976,259,4
1983,9,16,10948,260,5
1983,9,17,9436,261,6
1983,9,18,9327,262,7
1983,9,19,11180,263,1
1983,9,20,11635,264,2
1983,9,21,11276,265,3
1983,9,22,11065,266,4
1983,9,23,11177,267,5
1983,9,24,9174,268,6
1983,9,25,8821,269,7
1983,9,26,10958,270,1
1983,9,27,11366,271,2
1983,9,28,10953,272,3
1983,9,29,10889,273,4
1983,9,30,10914,274,5
1983,10,1,9202,275,6
1983,10,2,8893,276,7
1983,10,3,10806,277,1
1983,10,4,11182,278,2
1983,10,5,10762,279,3
1983,10,6,10675,280,4
1983,10,7,10753,281,5
1983,10,8,8971,282,6
1983,10,9,8551,283,7
1983,10,10,10273,284,1
1983,10,11,10656,285,2
1983,10,12,10645,286,3
1983,10,13,10320,287,4
1983,10,14,10610,288,5
1983,10,15,8570,289,6
1983,10,16,8505,290,7
1983,10,17,10302,291,1
1983,10,18,10485,292,2
1983,10,19,10224,293,3
1983,10,20,10392,294,4
1983,10,21,10192,295,5
1983,10,22,8626,296,6
1983,10,23,8234,297,7
1983,10,24,10225,298,1
1983,10,25,10624,299,2
1983,10,26,10201,300,3
1983,10,27,10260,301,4
1983,10,28,10306,302,5
1983,10,29,8504,303,6
1983,10,30,8496,304,7
1983,10,31,9679,305,1
1983,11,1,10279,306,2
1983,11,2,10082,307,3
1983,11,3,10253,308,4
1983,11,4,10266,309,5
1983,11,5,8643,310,6
1983,11,6,8218,311,7
1983,11,7,10240,312,1
1983,11,8,10460,313,2
1983,11,9,10182,314,3
1983,11,10,10264,315,4
1983,11,11,10109,316,5
1983,11,12,8430,317,6
1983,11,13,8446,318,7
1983,11,14,10222,319,1
1983,11,15,10683,320,2
1983,11,16,10255,321,3
1983,11,17,10220,322,4
1983,11,18,10484,323,5
1983,11,19,8681,324,6
1983,11,20,8318,325,7
1983,11,21,10479,326,1
1983,11,22,10868,327,2
1983,11,23,10341,328,3
1983,11,24,8316,329,4
1983,11,25,9449,330,5
1983,11,26,8233,331,6
1983,11,27,8224,332,7
1983,11,28,10178,333,1
1983,11,29,10526,334,2
1983,11,30,9921,335,3
1983,12,1,10297,336,4
1983,12,2,10069,337,5
1983,12,3,8275,338,6
1983,12,4,7974,339,7
1983,12,5,10178,340,1
1983,12,6,10279,341,2
1983,12,7,10131,342,3
1983,12,8,10138,343,4
1983,12,9,10132,344,5
1983,12,10,8396,345,6
1983,12,11,8316,346,7
1983,12,12,10260,347,1
1983,12,13,10427,348,2
1983,12,14,10274,349,3
1983,12,15,10464,350,4
1983,12,16,10534,351,5
1983,12,17,8299,352,6
1983,12,18,8170,353,7
1983,12,19,10761,354,1
1983,12,20,10985,355,2
1983,12,21,10226,356,3
1983,12,22,9507,357,4
1983,12,23,9035,358,5
1983,12,24,8042,359,6
1983,12,25,7645,360,7
1983,12,26,8236,361,1
1983,12,27,10617,362,2
1983,12,28,11264,363,3
1983,12,29,10883,364,4
1983,12,30,11001,365,5
1983,12,31,8562,366,6
1984,1,1,8013,1,7
1984,1,2,8005,2,1
1984,1,3,9662,3,2
1984,1,4,9923,4,3
1984,1,5,10004,5,4
1984,1,6,10117,6,5
1984,1,7,8497,7,6
1984,1,8,8230,8,7
1984,1,9,9690,9,1
1984,1,10,10115,10,2
1984,1,11,9814,11,3
1984,1,12,9798,12,4
1984,1,13,9838,13,5
1984,1,14,8504,14,6
1984,1,15,8108,15,7
1984,1,16,9937,16,1
1984,1,17,10094,17,2
1984,1,18,10134,18,3
1984,1,19,9894,19,4
1984,1,20,10097,20,5
1984,1,21,8335,21,6
1984,1,22,8072,22,7
1984,1,23,9925,23,1
1984,1,24,10285,24,2
1984,1,25,10254,25,3
1984,1,26,10144,26,4
1984,1,27,10287,27,5
1984,1,28,8550,28,6
1984,1,29,8191,29,7
1984,1,30,9880,30,1
1984,1,31,10129,31,2
1984,2,1,10039,32,3
1984,2,2,10127,33,4
1984,2,3,10199,34,5
1984,2,4,8514,35,6
1984,2,5,8276,36,7
1984,2,6,9954,37,1
1984,2,7,10083,38,2
1984,2,8,10127,39,3
1984,2,9,10001,40,4
1984,2,10,10584,41,5
1984,2,11,8747,42,6
1984,2,12,8356,43,7
1984,2,13,9977,44,1
1984,2,14,11265,45,2
1984,2,15,10213,46,3
1984,2,16,10253,47,4
1984,2,17,10229,48,5
1984,2,18,8871,49,6
1984,2,19,8377,50,7
1984,2,20,9815,51,1
1984,2,21,10189,52,2
1984,2,22,10303,53,3
1984,2,23,9995,54,4
1984,2,24,10310,55,5
1984,2,25,8637,56,6
1984,2,26,8294,57,7
1984,2,27,10052,58,1
1984,2,28,10431,59,2
1984,2,29,9680,60,3
1984,3,1,10471,61,4
1984,3,2,10505,62,5
1984,3,3,8808,63,6
1984,3,4,8363,64,7
1984,3,5,10124,65,1
1984,3,6,10557,66,2
1984,3,7,10359,67,3
1984,3,8,10276,68,4
1984,3,9,10095,69,5
1984,3,10,8663,70,6
1984,3,11,8401,71,7
1984,3,12,10252,72,1
1984,3,13,10271,73,2
1984,3,14,10176,74,3
1984,3,15,10329,75,4
1984,3,16,10706,76,5
1984,3,17,8883,77,6
1984,3,18,8331,78,7
1984,3,19,10427,79,1
1984,3,20,10714,80,2
1984,3,21,10395,81,3
1984,3,22,10353,82,4
1984,3,23,10284,83,5
1984,3,24,8566,84,6
1984,3,25,8266,85,7
1984,3,26,10166,86,1
1984,3,27,10356,87,2
1984,3,28,10300,88,3
1984,3,29,10157,89,4
1984,3,30,10269,90,5
1984,3,31,8514,91,6
1984,4,1,8202,92,7
1984,4,2,10016,93,1
1984,4,3,10052,94,2
1984,4,4,10331,95,3
1984,4,5,9971,96,4
1984,4,6,10340,97,5
1984,4,7,8567,98,6
1984,4,8,8057,99,7
1984,4,9,10033,100,1
1984,4,10,10199,101,2
1984,4,11,9830,102,3
1984,4,12,10282,103,4
1984,4,13,10102,104,5
1984,4,14,8577,105,6
1984,4,15,8088,106,7
1984,4,16,9991,107,1
1984,4,17,10570,108,2
1984,4,18,10086,109,3
1984,4,19,10057,110,4
1984,4,20,9689,111,5
1984,4,21,8263,112,6
1984,4,22,7891,113,7
1984,4,23,9931,114,1
1984,4,24,10293,115,2
1984,4,25,10052,116,3
1984,4,26,10200,117,4
1984,4,27,10152,118,5
1984,4,28,8484,119,6
1984,4,29,7721,120,7
1984,4,30,10097,121,1
1984,5,1,10535,122,2
1984,5,2,10187,123,3
1984,5,3,10238,124,4
1984,5,4,10292,125,5
1984,5,5,8380,126,6
1984,5,6,8184,127,7
1984,5,7,9813,128,1
1984,5,8,10203,129,2
1984,5,9,9688,130,3
1984,5,10,9946,131,4
1984,5,11,10275,132,5
1984,5,12,8378,133,6
1984,5,13,8199,134,7
1984,5,14,10087,135,1
1984,5,15,10289,136,2
1984,5,16,10005,137,3
1984,5,17,9851,138,4
1984,5,18,10080,139,5
1984,5,19,8476,140,6
1984,5,20,8282,141,7
1984,5,21,10181,142,1
1984,5,22,10780,143,2
1984,5,23,10371,144,3
1984,5,24,10133,145,4
1984,5,25,10575,146,5
1984,5,26,8849,147,6
1984,5,27,8388,148,7
1984,5,28,8411,149,1
1984,5,29,10268,150,2
1984,5,30,10285,151,3
1984,5,31,10099,152,4
1984,6,1,10401,153,5
1984,6,2,8880,154,6
1984,6,3,8277,155,7
1984,6,4,10018,156,1
1984,6,5,10514,157,2
1984,6,6,10477,158,3
1984,6,7,10244,159,4
1984,6,8,10560,160,5
1984,6,9,8761,161,6
1984,6,10,8422,162,7
1984,6,11,10327,163,1
1984,6,12,10502,164,2
1984,6,13,10084,165,3
1984,6,14,10732,166,4
1984,6,15,10332,167,5
1984,6,16,8457,168,6
1984,6,17,8611,169,7
1984,6,18,10483,170,1
1984,6,19,10515,171,2
1984,6,20,10655,172,3
1984,6,21,10561,173,4
1984,6,22,10586,174,5
1984,6,23,8972,175,6
1984,6,24,8821,176,7
1984,6,25,10561,177,1
1984,6,26,10980,178,2
1984,6,27,10662,179,3
1984,6,28,10794,180,4
1984,6,29,11087,181,5
1984,6,30,8940,182,6
1984,7,1,8565,183,7
1984,7,2,10807,184,1
1984,7,3,11250,185,2
1984,7,4,9240,186,3
1984,7,5,10789,187,4
1984,7,6,11566,188,5
1984,7,7,9138,189,6
1984,7,8,8956,190,7
1984,7,9,10996,191,1
1984,7,10,11661,192,2
1984,7,11,10923,193,3
1984,7,12,11264,194,4
1984,7,13,10687,195,5
1984,7,14,9213,196,6
1984,7,15,9046,197,7
1984,7,16,11295,198,1
1984,7,17,11493,199,2
1984,7,18,11278,200,3
1984,7,19,11042,201,4
1984,7,20,11185,202,5
1984,7,21,9338,203,6
1984,7,22,9029,204,7
1984,7,23,11176,205,1
1984,7,24,11811,206,2
1984,7,25,11099,207,3
1984,7,26,11003,208,4
1984,7,27,11320,209,5
1984,7,28,9470,210,6
1984,7,29,8901,211,7
1984,7,30,10782,212,1
1984,7,31,11582,213,2
1984,8,1,11227,214,3
1984,8,2,11410,215,4
1984,8,3,11370,216,5
1984,8,4,9594,217,6
1984,8,5,9137,218,7
1984,8,6,11213,219,1
1984,8,7,11884,220,2
1984,8,8,11392,221,3
1984,8,9,11377,222,4
1984,8,10,11364,223,5
1984,8,11,9465,224,6
1984,8,12,9045,225,7
1984,8,13,11017,226,1
1984,8,14,11550,227,2
1984,8,15,11489,228,3
1984,8,16,11301,229,4
1984,8,17,11427,230,5
1984,8,18,9407,231,6
1984,8,19,8945,232,7
1984,8,20,11228,233,1
1984,8,21,11585,234,2
1984,8,22,11180,235,3
1984,8,23,11110,236,4
1984,8,24,11162,237,5
1984,8,25,9254,238,6
1984,8,26,9234,239,7
1984,8,27,11221,240,1
1984,8,28,11829,241,2
1984,8,29,11342,242,3
1984,8,30,11421,243,4
1984,8,31,11481,244,5
1984,9,1,9370,245,6
1984,9,2,8962,246,7
1984,9,3,9343,247,1
1984,9,4,11111,248,2
1984,9,5,11827,249,3
1984,9,6,11442,250,4
1984,9,7,11760,251,5
1984,9,8,9588,252,6
1984,9,9,9354,253,7
1984,9,10,11641,254,1
1984,9,11,11795,255,2
1984,9,12,11388,256,3
1984,9,13,11515,257,4
1984,9,14,12034,258,5
1984,9,15,9880,259,6
1984,9,16,9310,260,7
1984,9,17,11487,261,1
1984,9,18,12038,262,2
1984,9,19,11787,263,3
1984,9,20,11720,264,4
1984,9,21,12121,265,5
1984,9,22,9857,266,6
1984,9,23,9622,267,7
1984,9,24,11980,268,1
1984,9,25,12271,269,2
1984,9,26,11691,270,3
1984,9,27,11174,271,4
1984,9,28,11559,272,5
1984,9,29,9813,273,6
1984,9,30,9462,274,7
1984,10,1,11235,275,1
1984,10,2,11572,276,2
1984,10,3,11487,277,3
1984,10,4,11339,278,4
1984,10,5,11387,279,5
1984,10,6,9523,280,6
1984,10,7,8749,281,7
1984,10,8,11054,282,1
1984,10,9,11435,283,2
1984,10,10,11146,284,3
1984,10,11,11060,285,4
1984,10,12,11018,286,5
1984,10,13,9009,287,6
1984,10,14,8836,288,7
1984,10,15,10961,289,1
1984,10,16,10999,290,2
1984,10,17,10693,291,3
1984,10,18,10597,292,4
1984,10,19,10837,293,5
1984,10,20,8791,294,6
1984,10,21,8544,295,7
1984,10,22,10609,296,1
1984,10,23,10883,297,2
1984,10,24,10395,298,3
1984,10,25,10463,299,4
1984,10,26,10568,300,5
1984,10,27,8882,301,6
1984,10,28,8910,302,7
1984,10,29,10266,303,1
1984,10,30,10458,304,2
1984,10,31,10033,305,3
1984,11,1,10602,306,4
1984,11,2,10436,307,5
1984,11,3,8526,308,6
1984,11,4,8380,309,7
1984,11,5,10572,310,1
1984,11,6,10506,311,2
1984,11,7,10291,312,3
1984,11,8,10378,313,4
1984,11,9,10772,314,5
1984,11,10,8487,315,6
1984,11,11,8576,316,7
1984,11,12,10262,317,1
1984,11,13,10755,318,2
1984,11,14,10403,319,3
1984,11,15,10701,320,4
1984,11,16,10722,321,5
1984,11,17,8688,322,6
1984,11,18,8300,323,7
1984,11,19,10740,324,1
1984,11,20,10941,325,2
1984,11,21,10501,326,3
1984,11,22,8011,327,4
1984,11,23,9689,328,5
1984,11,24,8512,329,6
1984,11,25,8543,330,7
1984,11,26,10656,331,1
1984,11,27,10819,332,2
1984,11,28,10458,333,3
1984,11,29,10387,334,4
1984,11,30,10560,335,5
1984,12,1,8479,336,6
1984,12,2,8348,337,7
1984,12,3,10289,338,1
1984,12,4,10544,339,2
1984,12,5,10182,340,3
1984,12,6,10172,341,4
1984,12,7,10260,342,5
1984,12,8,8459,343,6
1984,12,9,8267,344,7
1984,12,10,10506,345,1
1984,12,11,10747,346,2
1984,12,12,10569,347,3
1984,12,13,10378,348,4
1984,12,14,10630,349,5
1984,12,15,8505,350,6
1984,12,16,8253,351,7
1984,12,17,10760,352,1
1984,12,18,11444,353,2
1984,12,19,10933,354,3
1984,12,20,10825,355,4
1984,12,21,10474,356,5
1984,12,22,8519,357,6
1984,12,23,7901,358,7
1984,12,24,8575,359,1
1984,12,25,7851,360,2
1984,12,26,9777,361,3
1984,12,27,11224,362,4
1984,12,28,11705,363,5
1984,12,29,9254,364,6
1984,12,30,8386,365,7
1984,12,31,10105,366,1
1985,1,1,8335,1,2
1985,1,2,9377,2,3
1985,1,3,10052,3,4
1985,1,4,10458,4,5
1985,1,5,8648,5,6
1985,1,6,8477,6,7
1985,1,7,10078,7,1
1985,1,8,10242,8,2
1985,1,9,9988,9,3
1985,1,10,10150,10,4
1985,1,11,10501,11,5
1985,1,12,8759,12,6
1985,1,13,8247,13,7
1985,1,14,10409,14,1
1985,1,15,10692,15,2
1985,1,16,10199,16,3
1985,1,17,10391,17,4
1985,1,18,10865,18,5
1985,1,19,8982,19,6
1985,1,20,8345,20,7
1985,1,21,10314,21,1
1985,1,22,10598,22,2
1985,1,23,10496,23,3
1985,1,24,10470,24,4
1985,1,25,10755,25,5
1985,1,26,8774,26,6
1985,1,27,8441,27,7
1985,1,28,10322,28,1
1985,1,29,10582,29,2
1985,1,30,10308,30,3
1985,1,31,10162,31,4
1985,2,1,10591,32,5
1985,2,2,8829,33,6
1985,2,3,8347,34,7
1985,2,4,10338,35,1
1985,2,5,10607,36,2
1985,2,6,10506,37,3
1985,2,7,10508,38,4
1985,2,8,10579,39,5
1985,2,9,8921,40,6
1985,2,10,8607,41,7
1985,2,11,10597,42,1
1985,2,12,10889,43,2
1985,2,13,10306,44,3
1985,2,14,11363,45,4
1985,2,15,10681,46,5
1985,2,16,8883,47,6
1985,2,17,8476,48,7
1985,2,18,9925,49,1
1985,2,19,10572,50,2
1985,2,20,10536,51,3
1985,2,21,10583,52,4
1985,2,22,10729,53,5
1985,2,23,8833,54,6
1985,2,24,8836,55,7
1985,2,25,10529,56,1
1985,2,26,10718,57,2
1985,2,27,10671,58,3
1985,2,28,10616,59,4
1985,3,1,10876,61,5
1985,3,2,8824,62,6
1985,3,3,8554,63,7
1985,3,4,10629,64,1
1985,3,5,10797,65,2
1985,3,6,10475,66,3
1985,3,7,10509,67,4
1985,3,8,10927,68,5
1985,3,9,9010,69,6
1985,3,10,8344,70,7
1985,3,11,10544,71,1
1985,3,12,10812,72,2
1985,3,13,10286,73,3
1985,3,14,10732,74,4
1985,3,15,10610,75,5
1985,3,16,8690,76,6
1985,3,17,8503,77,7
1985,3,18,10516,78,1
1985,3,19,10803,79,2
1985,3,20,10683,80,3
1985,3,21,10591,81,4
1985,3,22,10792,82,5
1985,3,23,8867,83,6
1985,3,24,8458,84,7
1985,3,25,10472,85,1
1985,3,26,10918,86,2
1985,3,27,10666,87,3
1985,3,28,10890,88,4
1985,3,29,11037,89,5
1985,3,30,8887,90,6
1985,3,31,8321,91,7
1985,4,1,9834,92,1
1985,4,2,11263,93,2
1985,4,3,10554,94,3
1985,4,4,10589,95,4
1985,4,5,10238,96,5
1985,4,6,8761,97,6
1985,4,7,8136,98,7
1985,4,8,10135,99,1
1985,4,9,10541,100,2
1985,4,10,10559,101,3
1985,4,11,10506,102,4
1985,4,12,10733,103,5
1985,4,13,8766,104,6
1985,4,14,8390,105,7
1985,4,15,10607,106,1
1985,4,16,11121,107,2
1985,4,17,10493,108,3
1985,4,18,10464,109,4
1985,4,19,11178,110,5
1985,4,20,8797,111,6
1985,4,21,8639,112,7
1985,4,22,10712,113,1
1985,4,23,11030,114,2
1985,4,24,10413,115,3
1985,4,25,10634,116,4
1985,4,26,10671,117,5
1985,4,27,8925,118,6
1985,4,28,8059,119,7
1985,4,29,10484,120,1
1985,4,30,10894,121,2
1985,5,1,10727,122,3
1985,5,2,10728,123,4
1985,5,3,10593,124,5
1985,5,4,8680,125,6
1985,5,5,8678,126,7
1985,5,6,10642,127,1
1985,5,7,11267,128,2
1985,5,8,10723,129,3
1985,5,9,10764,130,4
1985,5,10,11005,131,5
1985,5,11,8971,132,6
1985,5,12,8643,133,7
1985,5,13,10154,134,1
1985,5,14,11099,135,2
1985,5,15,10762,136,3
1985,5,16,10409,137,4
1985,5,17,10845,138,5
1985,5,18,8950,139,6
1985,5,19,8453,140,7
1985,5,20,10955,141,1
1985,5,21,10962,142,2
1985,5,22,10908,143,3
1985,5,23,10845,144,4
